0,0,0,31,14,4,4,4,1,1,1,2,0
0,0,0,31,15,5,1,5,2,1,0,3,2
0,0,0,31,15,4,3,5,1,2,1,2,0
0,0,0,31,13,4,3,5,2,0,1,3,1
0,0,0,31,15,4,2,4,3,2,0,2,1
0,0,0,31,13,5,2,5,0,0,1,2,0
0,0,0,31,13,4,2,5,2,1,0,2,1
0,0,45,16,3,8,6,7,5,7,3,3,2
8,0,46,21,8,10,9,7,6,5,4,1,4
12,0,35,16,9,10,8,7,8,5,4,3,2
14,0,35,10,15,8,9,8,10,5,3,2,2
14,0,13,10,21,4,11,9,11,3,4,3,0
14,0,13,11,20,4,10,9,12,3,5,1,0
13,0,13,10,17,4,11,8,10,4,5,1,0
9,0,35,0,17,7,12,9,11,5,1,4,3
14,0,12,19,6,3,6,13,11,10,3,0,2
14,0,11,16,5,5,9,15,12,8,2,0,3
13,0,32,17,6,2,8,15,12,7,2,0,4
12,0,34,15,6,3,10,15,11,5,1,0,6
11,0,38,12,4,4,9,11,11,7,4,2,4
3,0,0,27,8,7,4,3,7,6,3,2,3
3,0,0,27,12,7,5,7,6,5,3,2,3
3,0,0,28,12,8,6,7,7,7,4,2,3
10,0,16,22,5,7,7,9,8,8,3,2,3
14,0,37,17,8,10,11,10,5,9,3,0,3
14,0,38,17,10,10,11,9,5,8,3,0,3
14,0,19,16,16,11,11,7,4,7,2,0,4
14,0,20,17,12,10,10,7,4,5,4,0,3
11,0,43,10,10,10,8,4,6,5,4,1,2
7,0,19,16,9,10,8,5,6,5,3,1,2
11,0,21,16,13,11,8,5,7,6,4,1,4
13,0,34,15,13,8,8,3,6,7,3,0,5
13,0,36,16,10,10,8,5,6,9,3,0,4
10,0,38,6,10,10,8,6,6,9,2,0,5
7,0,39,0,15,10,12,3,5,7,2,4,3
6,0,40,0,18,10,12,4,8,4,2,4,2
5,0,42,0,17,10,12,3,5,6,2,4,3
4,0,30,0,22,11,10,4,3,8,2,3,5
4,0,31,0,19,10,12,4,6,5,2,4,4
2,0,33,0,18,10,12,4,5,6,2,3,4
0,0,47,6,1,8,8,10,7,5,3,4,5
0,0,0,30,13,3,3,6,1,2,2,3,1
0,0,0,31,16,4,2,4,2,1,1,3,0
0,0,0,31,13,4,3,6,0,1,0,2,1
0,0,0,31,16,4,2,4,2,1,1,2,1
0,0,0,31,13,4,2,6,2,2,1,2,1
0,0,0,31,14,4,2,5,1,1,1,2,1
0,0,0,31,14,4,1,5,2,1,1,2,2
0,0,0,31,13,4,2,6,2,0,1,2,1
0,0,0,31,15,5,1,5,2,2,0,2,0
0,0,0,31,15,4,2,5,1,1,1,2,2
0,0,0,31,14,4,3,4,1,1,1,2,1
